from_id,to_id,row,col,t_enter,t_exit,terrain_m
S006,S008,712,614,0.2659091018,0.2697780186,366.4456787
S006,S008,711,614,0.2697780186,0.2736469353,357.9697876
S006,S008,710,614,0.2736469353,0.2775158521,357.1392212
S006,S008,709,614,0.2775158521,0.2813847689,357.4562988
S006,S008,708,614,0.2813847689,0.2845368742,354.7010193
S006,S008,708,615,0.2845368742,0.2852536856,357.1602783
S006,S008,707,615,0.2852536856,0.2891226024,354.3921509
S006,S008,706,615,0.2891226024,0.2929915192,356.6185303
S006,S008,705,615,0.2929915192,0.2968604359,346.9758606
S006,S008,704,615,0.2968604359,0.3007293527,344.011322
S006,S008,703,615,0.3007293527,0.3045982695,357.0731506
S006,S008,702,615,0.3045982695,0.3059643926,371.4075012
S006,S008,702,616,0.3059643926,0.3084671862,363.3280334
S006,S008,701,616,0.3084671862,0.312336103,370.756134
S006,S008,700,616,0.312336103,0.3162050198,375.3822632
S006,S008,699,616,0.3162050198,0.3200739365,380.3707886
S006,S008,698,616,0.3200739365,0.3239428533,388.5973816
S006,S008,697,616,0.3239428533,0.327391911,389.2399597
S006,S008,697,617,0.327391911,0.3278117701,383.3672791
S006,S008,696,617,0.3278117701,0.3316806868,372.4261475
S006,S008,695,617,0.3316806868,0.3355496036,368.3188171
S006,S008,694,617,0.3355496036,0.3394185204,366.0335693
S006,S008,693,617,0.3394185204,0.3432874371,362.6392822
S006,S008,692,617,0.3432874371,0.3471563539,373.3759766
S006,S008,691,617,0.3471563539,0.3488194294,384.8850403
S006,S008,691,618,0.3488194294,0.3510252707,370.5608215
S006,S008,690,618,0.3510252707,0.3548941874,378.3202515
S006,S008,689,618,0.3548941874,0.3587631042,383.1477661
S006,S008,688,618,0.3587631042,0.362632021,381.4051514
S006,S008,687,618,0.362632021,0.3665009377,392.8387756
S006,S008,686,618,0.3665009377,0.3702469479,407.4338074
S006,S008,686,619,0.3702469479,0.3703698545,402.4769592
S006,S008,685,619,0.3703698545,0.3742387713,417.2436523
S006,S008,684,619,0.3742387713,0.378107688,416.0514526
S006,S008,683,619,0.378107688,0.3819766048,412.4352112
S006,S008,682,619,0.3819766048,0.3858455216,418.7365723
S006,S008,681,619,0.3858455216,0.3897144383,411.1656494
S006,S008,680,619,0.3897144383,0.3916744663,395.8158875
S006,S008,680,620,0.3916744663,0.3935833551,382.3247375
S006,S008,679,620,0.3935833551,0.3974522719,365.9074707
S006,S008,678,620,0.3974522719,0.4013211886,380.421875
S006,S008,677,620,0.4013211886,0.4051901054,401.8633118
S006,S008,676,620,0.4051901054,0.4090590222,417.7356567
S006,S008,675,620,0.4090590222,0.4129279389,409.2419739
S006,S008,674,620,0.4129279389,0.4131019847,402.9849854
S006,S008,674,621,0.4131019847,0.4167968557,387.0329285
S006,S008,673,621,0.4167968557,0.4206657725,381.2833557
S006,S008,672,621,0.4206657725,0.4245346892,364.1883545
S006,S008,671,621,0.4245346892,0.428403606,369.0476685
S006,S008,670,621,0.428403606,0.4322725228,381.2541504
S006,S008,669,621,0.4322725228,0.4345295031,391.8480225
S006,S008,669,622,0.4345295031,0.4361414395,393.7654114
S006,S008,668,622,0.4361414395,0.4400103563,400.5350647
S006,S008,667,622,0.4400103563,0.4438792731,412.0992432
S006,S008,666,622,0.4438792731,0.4477481898,427.303833
S006,S008,665,622,0.4477481898,0.4516171066,446.1847229
S006,S008,664,622,0.4516171066,0.4554860234,464.9146729
S006,S008,663,622,0.4554860234,0.4559570215,473.4928894
S006,S008,663,623,0.4559570215,0.4593549402,468.024353
S006,S008,662,623,0.4593549402,0.4632238569,453.9276428
S006,S008,661,623,0.4632238569,0.4670927737,440.0020447
S006,S008,660,623,0.4670927737,0.4709616905,429.2314758
S006,S008,659,623,0.4709616905,0.4748306072,422.0593262
S006,S008,658,623,0.4748306072,0.47738454,407.4261475
S006,S008,658,624,0.47738454,0.478699524,405.6436768
S006,S008,657,624,0.478699524,0.4825684408,395.9702454
S006,S008,656,624,0.4825684408,0.4864373575,397.4748535
S006,S008,655,624,0.4864373575,0.4903062743,414.9656372
S006,S008,654,624,0.4903062743,0.4941751911,437.2427979
S006,S008,653,624,0.4941751911,0.4980441078,447.6456299
S006,S008,652,624,0.4980441078,0.4988120584,432.0291443
S006,S008,652,625,0.4988120584,0.5019130246,430.641449
S006,S008,651,625,0.5019130246,0.5057819414,413.2635193
S006,S008,650,625,0.5057819414,0.5096508581,405.2144775
S006,S008,649,625,0.5096508581,0.5135197749,398.6077881
S006,S008,648,625,0.5135197749,0.5173886917,393.3910522
S006,S008,647,625,0.5173886917,0.5202395768,390.2525635
S006,S008,647,626,0.5202395768,0.5212576084,389.2067871
S006,S008,646,626,0.5212576084,0.5251265252,382.8935242
S006,S008,645,626,0.5251265252,0.528995442,392.5195312
S006,S008,644,626,0.528995442,0.5328643587,401.947998
S006,S008,643,626,0.5328643587,0.5367332755,394.6684265
S006,S008,642,626,0.5367332755,0.5406021923,383.1392517
S006,S008,641,626,0.5406021923,0.5416670952,390.2207947
S006,S008,641,627,0.5416670952,0.544471109,384.1398315
S006,S008,640,627,0.544471109,0.5483400258,387.2728882
S006,S008,639,627,0.5483400258,0.5522089426,404.1314697
S006,S008,638,627,0.5522089426,0.5560778593,413.7154846
S006,S008,637,627,0.5560778593,0.5599467761,401.7504272
S006,S008,636,627,0.5599467761,0.5630946136,394.384491
S006,S008,636,628,0.5630946136,0.5638156929,385.3496399
S006,S008,635,628,0.5638156929,0.5676846096,395.338501
S006,S008,634,628,0.5676846096,0.5715535264,405.1604614
S006,S008,633,628,0.5715535264,0.5754224432,417.049469
S006,S008,632,628,0.5754224432,0.5792913599,420.5619202
S006,S008,631,628,0.5792913599,0.5831602767,412.9614563
S006,S008,630,628,0.5831602767,0.5845221321,405.3129578
S006,S008,630,629,0.5845221321,0.5870291935,403.9394531
S006,S008,629,629,0.5870291935,0.5908981102,406.2606506
S006,S008,628,629,0.5908981102,0.594767027,410.1574707
S006,S008,627,629,0.594767027,0.5986359438,427.067688
S006,S008,626,629,0.5986359438,0.6025048605,440.4698486
S006,S008,625,629,0.6025048605,0.6059496505,452.4437561
S006,S008,625,630,0.6059496505,0.6063737773,450.535675
S006,S008,624,630,0.6063737773,0.6102426941,460.8175049
S006,S008,623,630,0.6102426941,0.6141116108,463.662323
S006,S008,622,630,0.6141116108,0.6179805276,451.0212708
S006,S008,621,630,0.6179805276,0.6218494444,437.973175
S006,S008,620,630,0.6218494444,0.6257183611,427.1334229
S006,S008,619,630,0.6257183611,0.6273771689,416.712738
S006,S008,619,631,0.6273771689,0.6295872779,410.1333008
S006,S008,618,631,0.6295872779,0.6334561947,398.3258057
S006,S008,617,631,0.6334561947,0.6373251114,385.641449
S006,S008,616,631,0.6373251114,0.6411940282,379.207428
S006,S008,615,631,0.6411940282,0.645062945,367.0691833
S006,S008,614,631,0.645062945,0.6488046873,346.649353
S006,S008,614,632,0.6488046873,0.6489318617,350.4899292
S006,S008,613,632,0.6489318617,0.6528007785,338.7590942
S006,S008,612,632,0.6528007785,0.6566696953,324.414978
S006,S008,611,632,0.6566696953,0.660538612,329.2379761
S006,S008,610,632,0.660538612,0.6644075288,325.1218262
S006,S008,609,632,0.6644075288,0.6682764456,315.4623413
S006,S008,608,632,0.6682764456,0.6702322057,302.2988281
S006,S008,608,633,0.6702322057,0.6721453623,308.1790466
S006,S008,607,633,0.6721453623,0.6760142791,299.2597961
S006,S008,606,633,0.6760142791,0.6798831959,300.1562195
S006,S008,605,633,0.6798831959,0.6837521126,304.7211304
S006,S008,604,633,0.6837521126,0.6876210294,297.8760681
S006,S008,603,633,0.6876210294,0.6914899462,294.4374084
S006,S008,602,633,0.6914899462,0.6916597242,306.0762329
S006,S008,602,634,0.6916597242,0.6953588629,303.0384827
S006,S008,601,634,0.6953588629,0.6992277797,294.5014648
S006,S008,600,634,0.6992277797,0.7030966965,286.0303345
S006,S008,599,634,0.7030966965,0.7069656132,282.7974548
S006,S008,598,634,0.7069656132,0.71083453,280.0143127
S006,S008,597,634,0.71083453,0.7130872426,284.8250732
S006,S008,597,635,0.7130872426,0.7147034468,298.105835
S006,S008,596,635,0.7147034468,0.7185723635,303.997345
S006,S008,595,635,0.7185723635,0.7224412803,291.5331116
S006,S008,594,635,0.7224412803,0.7263101971,292.7088318
S006,S008,593,635,0.7263101971,0.7301791138,305.0349426
S006,S008,592,635,0.7301791138,0.7340480306,325.0703125
S006,S008,591,635,0.7340480306,0.734514761,339.6784363
S006,S008,591,636,0.734514761,0.7379169474,336.0552979
S006,S008,590,636,0.7379169474,0.7417858641,341.2550049
S006,S008,589,636,0.7417858641,0.7456547809,339.2155151
S006,S008,588,636,0.7456547809,0.7495236977,342.8387756
S006,S008,587,636,0.7495236977,0.7533926144,345.1508484
S006,S008,586,636,0.7533926144,0.7559422794,330.3491821
S006,S008,586,637,0.7559422794,0.7572615312,320.5766907
S006,S008,585,637,0.7572615312,0.761130448,299.3982544
S006,S008,584,637,0.761130448,0.7649993647,283.653595
S006,S008,583,637,0.7649993647,0.7688682815,299.3865051
S006,S008,582,637,0.7688682815,0.7727371983,317.9631042
S006,S008,581,637,0.7727371983,0.776606115,330.2260742
S006,S008,580,637,0.776606115,0.7773697978,337.02948
S006,S008,580,638,0.7773697978,0.7804750318,336.020813
S006,S008,579,638,0.7804750318,0.7843439486,342.6341858
S006,S008,578,638,0.7843439486,0.7882128653,337.6973267
S006,S008,577,638,0.7882128653,0.7920817821,330.6615906
S006,S008,576,638,0.7920817821,0.7959506989,327.5306091
S006,S008,575,638,0.7959506989,0.7987973162,313.4899597
S006,S008,575,639,0.7987973162,0.7998196156,310.6490784
S006,S008,574,639,0.7998196156,0.8036885324,297.2391968
S006,S008,573,639,0.8036885324,0.8075574492,279.4023438
S006,S008,572,639,0.8075574492,0.8114263659,259.6427917
S006,S008,571,639,0.8114263659,0.8152952827,246.9182129
S006,S008,570,639,0.8152952827,0.8191641995,248.2114258
S006,S008,569,639,0.8191641995,0.8202248347,234.9556274
S006,S008,569,640,0.8202248347,0.8230331162,225.3240051
S006,S008,568,640,0.8230331162,0.826902033,240.2953186
S006,S008,567,640,0.826902033,0.8307709498,261.8386841
S006,S008,566,640,0.8307709498,0.8346398665,276.8853149
S006,S008,565,640,0.8346398665,0.8385087833,283.3031311
S006,S008,564,640,0.8385087833,0.8416523531,296.0889282
S006,S008,564,641,0.8416523531,0.8423777001,294.9260864
S006,S008,563,641,0.8423777001,0.8462466168,300.8801575
S006,S008,562,641,0.8462466168,0.8501155336,293.3105164
S006,S008,561,641,0.8501155336,0.8539844504,277.6985474
S006,S008,560,641,0.8539844504,0.8578533671,265.5801697
S006,S008,559,641,0.8578533671,0.8617222839,252.4100037
S006,S008,558,641,0.8617222839,0.8630798715,236.2511292
S006,S008,558,642,0.8630798715,0.8655912007,251.4907074
S006,S008,557,642,0.8655912007,0.8694601174,233.603302
S006,S008,556,642,0.8694601174,0.8733290342,227.6678619
S006,S008,555,642,0.8733290342,0.877197951,229.2186432
S006,S008,554,642,0.877197951,0.8810668677,235.0632172
S006,S008,553,642,0.8810668677,0.8845073899,215.4037781
S006,S008,553,643,0.8845073899,0.8849357845,205.9558258
S006,S008,552,643,0.8849357845,0.8888047013,199.650238
S006,S008,551,643,0.8888047013,0.892673618,199.5168915
S006,S008,550,643,0.892673618,0.8965425348,206.7642517
S006,S008,549,643,0.8965425348,0.9004114516,227.2975159
S006,S008,548,643,0.9004114516,0.9042803683,241.1867828
S006,S008,547,643,0.9042803683,0.9059349083,246.4086609
S006,S008,547,644,0.9059349083,0.9081492851,263.6433411
S006,S008,546,644,0.9081492851,0.9120182019,265.9916382
S006,S008,545,644,0.9120182019,0.9158871186,263.3901672
S006,S008,544,644,0.9158871186,0.9197560354,264.1349182
S006,S008,543,644,0.9197560354,0.9236249522,269.2296143
S006,S008,542,644,0.9236249522,0.9273624268,270.2020874
S006,S008,542,645,0.9273624268,0.9274938689,273.6468506
S006,S008,541,645,0.9274938689,0.9313627857,270.2078857
S006,S008,540,645,0.9313627857,0.9352317025,262.2842712
S006,S008,539,645,0.9352317025,0.9391006192,275.5262756
S006,S008,538,645,0.9391006192,0.942969536,282.7479553
S006,S008,537,645,0.942969536,0.9468384528,290.5758362
S006,S008,536,645,0.9468384528,0.9487899452,281.403656
S006,S008,536,646,0.9487899452,0.9507073695,290.4369507
S006,S008,535,646,0.9507073695,0.9545762863,278.4817505
S006,S008,534,646,0.9545762863,0.9584452031,292.0492249
S006,S008,533,646,0.9584452031,0.9623141198,305.6677551
S006,S008,532,646,0.9623141198,0.9661830366,292.2677002
S006,S008,531,646,0.9661830366,0.9700519534,278.2149048
S006,S008,530,646,0.9700519534,0.9702174636,267.4470825
S006,S008,530,647,0.9702174636,0.9739208701,272.265625
S006,S008,529,647,0.9739208701,0.9777897869,261.0021667
S006,S008,528,647,0.9777897869,0.9816587037,254.4239502
S006,S008,527,647,0.9816587037,0.9855276204,248.3363037
S006,S008,526,647,0.9855276204,0.9893965372,247.2176056
S006,S008,525,647,0.9893965372,0.991644982,245.0888062
S006,S008,525,648,0.991644982,0.993265454,253.460083
S006,S008,524,648,0.993265454,0.9971343707,252.994812
S006,S008,523,648,0.9971343707,1,248.2891846
S006,S009,781,601,0,0.001425916523,275.1272278
S006,S009,781,602,0.001425916523,0.004259054168,284.8224182
S006,S009,780,602,0.004259054168,0.006535995807,282.676239
S006,S009,780,603,0.006535995807,0.01009657359,286.0913391
S006,S009,779,603,0.01009657359,0.01164607509,287.7933655
S006,S009,779,604,0.01164607509,0.015934093,284.4876709
S006,S009,778,604,0.015934093,0.01675615438,288.3880615
S006,S009,778,605,0.01675615438,0.02177161242,278.901001
S006,S009,777,605,0.02177161242,0.02186623366,289.375824
S006,S009,777,606,0.02186623366,0.02697631294,279.5115967
S006,S009,777,607,0.02697631294,0.02760913184,280.8117981
S006,S009,776,607,0.02760913184,0.03208639223,279.6176453
S006,S009,776,608,0.03208639223,0.03344665126,288.1904907
S006,S009,775,608,0.03344665126,0.03719647151,279.3149109
S006,S009,775,609,0.03719647151,0.03928417068,282.6573486
S006,S009,774,609,0.03928417068,0.04230655079,284.3753967
S006,S009,774,610,0.04230655079,0.0451216901,288.8387756
S006,S009,773,610,0.0451216901,0.04741663008,288.536438
S006,S009,773,611,0.04741663008,0.05095920952,300.8482666
S006,S009,772,611,0.05095920952,0.05252670936,296.7466736
S006,S009,772,612,0.05252670936,0.05679672893,310.8569031
S006,S009,771,612,0.05679672893,0.05763678865,291.8100586
S006,S009,771,613,0.05763678865,0.06263424835,295.7172852
S006,S009,770,613,0.06263424835,0.06274686793,301.833313
S006,S009,770,614,0.06274686793,0.06785694721,308.3757324
S006,S009,770,615,0.06785694721,0.06847176777,321.2669983
S006,S009,769,615,0.06847176777,0.0729670265,323.5898438
S006,S009,769,616,0.0729670265,0.07430928719,337.7732544
S006,S009,768,616,0.07430928719,0.07807710578,341.0712891
S006,S009,768,617,0.07807710578,0.08014680661,335.3536987
S006,S009,767,617,0.08014680661,0.08318718507,336.0815735
S006,S009,767,618,0.08318718507,0.08598432603,324.1401978
S006,S009,766,618,0.08598432603,0.08829726435,304.3516235
S006,S009,766,619,0.08829726435,0.09182184545,297.4099426
S006,S009,765,619,0.09182184545,0.09340734363,277.5415955
S006,S009,765,620,0.09340734363,0.09765936486,273.1173401
S006,S009,764,620,0.09765936486,0.09851742292,273.3023376
S006,S009,764,621,0.09851742292,0.1034968843,263.218689
S006,S009,763,621,0.1034968843,0.1036275022,266.9466553
S006,S009,763,622,0.1036275022,0.1087375815,262.4187622
S006,S009,763,623,0.1087375815,0.1093344037,258.1502686
S006,S009,762,623,0.1093344037,0.1138476608,270.0075378
S006,S009,762,624,0.1138476608,0.1151719231,267.6843872
S006,S009,761,624,0.1151719231,0.1189577401,264.2779541
S006,S009,761,625,0.1189577401,0.1210094425,247.622818
S006,S009,760,625,0.1210094425,0.1240678193,259.3970947
S006,S009,760,626,0.1240678193,0.126846962,259.714325
S006,S009,759,626,0.126846962,0.1291778986,271.4910278
S006,S009,759,627,0.1291778986,0.1326844814,273.0027771
S006,S009,758,627,0.1326844814,0.1342879779,275.736969
S006,S009,758,628,0.1342879779,0.1385220008,277.5723877
S006,S009,757,628,0.1385220008,0.1393980572,260.6829224
S006,S009,757,629,0.1393980572,0.1443595202,256.841095
S006,S009,756,629,0.1443595202,0.1445081365,241.6112213
S006,S009,756,630,0.1445081365,0.1496182158,239.711441
S006,S009,756,631,0.1496182158,0.1501970396,239.8010254
S006,S009,755,631,0.1501970396,0.154728295,252.207077
S006,S009,755,632,0.154728295,0.156034559,253.4349823
S006,S009,754,632,0.156034559,0.1598383743,272.1305847
S006,S009,754,633,0.1598383743,0.1618720785,267.7485352
S006,S009,753,633,0.1618720785,0.1649484536,287.0840454
S006,S009,753,634,0.1649484536,0.1677095979,277.9378052
S006,S009,752,634,0.1677095979,0.1700585329,280.3025513
S006,S009,752,635,0.1700585329,0.1735471173,272.938385
S006,S009,751,635,0.1735471173,0.1751686122,263.3887329
S006,S009,751,636,0.1751686122,0.1793846367,262.7997742
S006,S009,750,636,0.1793846367,0.1802786915,254.2957153
S006,S009,750,637,0.1802786915,0.1852221561,248.628479
S006,S009,749,637,0.1852221561,0.1853887707,244.1259003
S006,S009,749,638,0.1853887707,0.19049885,237.4224854
S006,S009,749,639,0.19049885,0.1910596756,244.6036987
S006,S009,748,639,0.1910596756,0.1956089293,230.1195679
S006,S009,748,640,0.1956089293,0.196897195,226.1920776
S006,S009,747,640,0.196897195,0.2007190086,234.5592194
S006,S009,747,641,0.2007190086,0.2027347144,247.2545166
S006,S009,746,641,0.2027347144,0.2058290879,259.2431641
S006,S009,746,642,0.2058290879,0.2085722338,258.3692932
S006,S009,745,642,0.2085722338,0.2109391672,272.020813
S006,S009,745,643,0.2109391672,0.2144097532,258.3563843
S006,S009,744,643,0.2144097532,0.2160492464,269.8145142
S006,S009,744,644,0.2160492464,0.2202472727,264.9430847
S006,S009,743,644,0.2202472727,0.2211593257,279.024231
S006,S009,743,645,0.2211593257,0.2260847921,280.8991089
S006,S009,742,645,0.2260847921,0.226269405,288.6682434
S006,S009,742,646,0.226269405,0.2313794843,279.4052124
S006,S009,742,647,0.2313794843,0.2319223115,262.9217834
S006,S009,741,647,0.2319223115,0.2364895636,256.7312622
S006,S009,741,648,0.2364895636,0.2377598309,262.4415283
S006,S009,740,648,0.2377598309,0.2415996429,268.1862488
S006,S009,740,649,0.2415996429,0.2435973503,284.1367188
S006,S009,739,649,0.2435973503,0.2467097222,292.7934875
S006,S009,739,650,0.2467097222,0.2494348697,294.4743652
S006,S009,738,650,0.2494348697,0.2518198014,288.276886
S006,S009,738,651,0.2518198014,0.2552723892,288.8109131
S006,S009,737,651,0.2552723892,0.2569298807,274.2446289
S006,S009,737,652,0.2569298807,0.2611099086,278.0759888
S006,S009,736,652,0.2611099086,0.26203996,259.8432922
S006,S009,736,653,0.26203996,0.266947428,264.3017578
S006,S009,735,653,0.266947428,0.2671500393,244.1728363
S006,S009,735,654,0.2671500393,0.2722601186,245.8866577
S006,S009,735,655,0.2722601186,0.2727849474,252.7296448
S006,S009,734,655,0.2727849474,0.2773701979,252.4050751
S006,S009,734,656,0.2773701979,0.2786224668,256.5850525
S006,S009,733,656,0.2786224668,0.2824802771,244.7618103
S006,S009,733,657,0.2824802771,0.2844599863,239.4894104
S006,S009,732,657,0.2844599863,0.2875903564,223.6935883
S006,S009,732,658,0.2875903564,0.2902975057,218.4706421
S006,S009,731,658,0.2902975057,0.2927004357,201.7865601
S006,S009,731,659,0.2927004357,0.2961350251,202.341507
S006,S009,730,659,0.2961350251,0.297810515,195.7076569
S006,S009,730,660,0.297810515,0.3019725445,201.3251953
S006,S009,729,660,0.3019725445,0.3029205943,194.0679474
S006,S009,729,661,0.3029205943,0.3078100639,191.9916992
S006,S009,728,661,0.3078100639,0.3080306736,199.7993469
S006,S009,728,662,0.3080306736,0.3131407528,195.6656799
S006,S009,728,663,0.3131407528,0.3136475833,193.4147644
S006,S009,727,663,0.3136475833,0.3182508321,192.7015991
S006,S009,727,664,0.3182508321,0.3194851028,192.3703613
S006,S009,726,664,0.3194851028,0.3233609114,189.7857819
S006,S009,726,665,0.3233609114,0.3253226222,193.2988586
S006,S009,725,665,0.3253226222,0.3284709907,210.4042511
S006,S009,725,666,0.3284709907,0.3311601416,208.5551453
S006,S009,724,666,0.3311601416,0.33358107,214.6197968
S006,S009,724,667,0.33358107,0.336997661,200.4017487
S006,S009,723,667,0.336997661,0.3386911493,202.020752
S006,S009,723,668,0.3386911493,0.3428351804,205.2273712
S006,S009,722,668,0.3428351804,0.3438012285,205.7160034
S006,S009,722,669,0.3438012285,0.3486726999,220.4707489
S006,S009,721,669,0.3486726999,0.3489113078,220.1752014
S006,S009,721,670,0.3489113078,0.3540213871,224.1220703
S006,S009,721,671,0.3540213871,0.3545102193,214.1386261
S006,S009,720,671,0.3545102193,0.3591314664,218.4328766
S006,S009,720,672,0.3591314664,0.3603477387,205.9968262
S006,S009,719,672,0.3603477387,0.3642415457,211.579834
S006,S009,719,673,0.3642415457,0.3661852581,227.110611
S006,S009,718,673,0.3661852581,0.369351625,230.1723022
S006,S009,718,674,0.369351625,0.3720227775,238.4537201
S006,S009,717,674,0.3720227775,0.3744617042,244.4804077
S006,S009,717,675,0.3744617042,0.377860297,236.5735474
S006,S009,716,675,0.377860297,0.3795717835,239.4327545
S006,S009,716,676,0.3795717835,0.3836978164,224.428894
S006,S009,715,676,0.3836978164,0.3846818628,218.535965
S006,S009,715,677,0.3846818628,0.3895353358,205.8197784
S006,S009,714,677,0.3895353358,0.3897919421,215.3218536
S006,S009,714,678,0.3897919421,0.3949020214,228.4139557
S006,S009,714,679,0.3949020214,0.3953728552,232.2160645
S006,S009,713,679,0.3953728552,0.4000121007,234.2145844
S006,S009,713,680,0.4000121007,0.4012103746,226.4077606
S006,S009,712,680,0.4012103746,0.40512218,224.3552246
S006,S009,712,681,0.40512218,0.407047894,229.9561157
S006,S009,711,681,0.407047894,0.4102322592,221.4912109
S006,S009,711,682,0.4102322592,0.4128854135,228.5909119
S006,S009,710,682,0.4128854135,0.4153423385,217.5938416
S006,S009,710,683,0.4153423385,0.4187229329,219.3721313
S006,S009,709,683,0.4187229329,0.4204524178,211.1442261
S006,S009,709,684,0.4204524178,0.4245604523,213.0279083
S006,S009,708,684,0.4245604523,0.4255624971,199.5467834
S006,S009,708,685,0.4255624971,0.4303979717,196.5986328
S006,S009,707,685,0.4303979717,0.4306725764,180.8000641
S006,S009,707,686,0.4306725764,0.4357826557,180.4329529
S006,S009,707,687,0.4357826557,0.4362354911,189.0985413
S006,S009,706,687,0.4362354911,0.4408927349,187.5032043
S006,S009,706,688,0.4408927349,0.4420730106,180.9365997
S006,S009,705,688,0.4420730106,0.4460028142,175.8822479
S006,S009,705,689,0.4460028142,0.44791053,167.2285767
S006,S009,704,689,0.44791053,0.4511128935,166.3919067
S006,S009,704,690,0.4511128935,0.4537480494,157.8738251
S006,S009,703,690,0.4537480494,0.4562229728,158.6810455
S006,S009,703,691,0.4562229728,0.4595855688,178.2432861
S006,S009,702,691,0.4595855688,0.4613330521,186.9039001
S006,S009,702,692,0.4613330521,0.4654230882,201.7484894
S006,S009,701,692,0.4654230882,0.4664431314,207.3258514
S006,S009,701,693,0.4664431314,0.4712606076,204.7151031
S006,S009,700,693,0.4712606076,0.4715532106,199.134552
S006,S009,700,694,0.4715532106,0.4766632899,179.0804291
S006,S009,700,695,0.4766632899,0.4770981271,175.0647125
S006,S009,699,695,0.4770981271,0.4817733692,164.7767487
S006,S009,699,696,0.4817733692,0.4829356465,158.7039948
S006,S009,698,696,0.4829356465,0.4868834485,155.7872314
S006,S009,698,697,0.4868834485,0.4887731659,172.5519867
S006,S009,697,697,0.4887731659,0.4919935278,173.3243561
S006,S009,697,698,0.4919935278,0.4946106853,190.1674957
S006,S009,696,698,0.4946106853,0.4971036071,192.5556946
S006,S009,696,699,0.4971036071,0.5004482047,200.0166321
S006,S009,695,699,0.5004482047,0.5022136863,198.4485931
S006,S009,695,700,0.5022136863,0.5062857242,193.7305908
S006,S009,694,700,0.5062857242,0.5073237656,199.526123
S006,S009,694,701,0.5073237656,0.5121232436,189.704422
S006,S009,693,701,0.5121232436,0.5124338449,196.9298096
S006,S009,693,702,0.5124338449,0.5175439242,176.788208
S006,S009,693,703,0.5175439242,0.517960763,169.1403198
S006,S009,692,703,0.517960763,0.5226540035,182.5217743
S006,S009,692,704,0.5226540035,0.5237982824,178.8604889
S006,S009,691,704,0.5237982824,0.5277640828,189.8918762
S006,S009,691,705,0.5277640828,0.5296358018,180.5001526
S006,S009,690,705,0.5296358018,0.532874162,182.8353577
S006,S009,690,706,0.532874162,0.5354733213,190.1281738
S006,S009,689,706,0.5354733213,0.5379842413,191.3461151
S006,S009,689,707,0.5379842413,0.5413108407,208.1841736
S006,S009,688,707,0.5413108407,0.5430943206,209.8442383
S006,S009,688,708,0.5430943206,0.5471483601,221.8770752
S006,S009,687,708,0.5471483601,0.5482043999,239.312439
S006,S009,687,709,0.5482043999,0.5529858795,243.5085754
S006,S009,686,709,0.5529858795,0.5533144792,248.8849182
S006,S009,686,710,0.5533144792,0.5584245585,240.7704163
S006,S009,686,711,0.5584245585,0.5588233989,228.8721313
S006,S009,685,711,0.5588233989,0.5635346378,211.9087982
S006,S009,685,712,0.5635346378,0.5646609183,201.8291779
S006,S009,684,712,0.5646609183,0.568644717,181.5811615
S006,S009,684,713,0.568644717,0.5704984378,172.085495
S006,S009,683,713,0.5704984378,0.5737547963,158.6604614
S006,S009,683,714,0.5737547963,0.5763359572,164.2387695
S006,S009,682,714,0.5763359572,0.5788648756,178.8795624
S006,S009,682,715,0.5788648756,0.5821734766,190.6798401
S006,S009,681,715,0.5821734766,0.5839749549,201.9126282
S006,S009,681,716,0.5839749549,0.588010996,206.1663208
S006,S009,680,716,0.588010996,0.5890850342,201.2344971
S006,S009,680,717,0.5890850342,0.5938485154,185.5535126
S006,S009,679,717,0.5938485154,0.5941951135,183.9869385
S006,S009,679,718,0.5941951135,0.5993051927,175.2117462
S006,S009,679,719,0.5993051927,0.5996860349,168.445694
S006,S009,678,719,0.5996860349,0.604415272,185.0963745
S006,S009,678,720,0.604415272,0.6055235543,166.8709717
S006,S009,677,720,0.6055235543,0.6095253513,170.9227295
S006,S009,677,721,0.6095253513,0.6113610737,144.5
S006,S009,676,721,0.6113610737,0.6146354306,150.4412384
S006,S009,676,722,0.6146354306,0.6171985931,144.5
S006,S009,675,722,0.6171985931,0.6197455099,146.059494
S006,S009,675,723,0.6197455099,0.6230361125,144.5
S006,S009,674,723,0.6230361125,0.6248555892,148.7467651
S006,S009,674,724,0.6248555892,0.6288736319,145
S006,S009,673,724,0.6288736319,0.6299656684,156.2704468
S006,S009,673,725,0.6299656684,0.6347111514,150.2014008
S006,S009,672,725,0.6347111514,0.6350757477,162.0566864
S006,S009,672,726,0.6350757477,0.640185827,157.0373688
S006,S009,672,727,0.640185827,0.6405486708,151.5600586
S006,S009,671,727,0.6405486708,0.6452959063,166.1866302
S006,S009,671,728,0.6452959063,0.6463861902,163.6902771
S006,S009,670,728,0.6463861902,0.6504059856,174.7867737
S006,S009,670,729,0.6504059856,0.6522237096,174.5694885
S006,S009,669,729,0.6522237096,0.6555160649,188.8128357
S006,S009,669,730,0.6555160649,0.658061229,188.0286102
S006,S009,668,730,0.658061229,0.6606261441,197.0924683
S006,S009,668,731,0.6606261441,0.6638987485,185.3420868
S006,S009,667,731,0.6638987485,0.6657362234,186.2036285
S006,S009,667,732,0.6657362234,0.6697362679,178.3056488
S006,S009,666,732,0.6697362679,0.6708463027,170.3933105
