transport_flight_id,time_s,mode,hover_site_id,direct_margin_db,access_margin_db,communication_ok
Q3-T-019,6339.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6349.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6359.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6369.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6379.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6389.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6399.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6409.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6419.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6429.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6439.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6449.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6459.34723082,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6467.6253967,relay,H161,-5.28052430092,5.78507452221,True
Q3-T-019,6469.34723082,relay,H161,-5.28068877197,5.78658942504,True
Q3-T-019,6479.34723082,relay,H161,-5.28172978896,5.79494780259,True
Q3-T-019,6489.34723082,relay,H161,-5.2829185337,5.80256585895,True
Q3-T-019,6499.34723082,relay,H161,-5.28425488482,5.80943966485,True
Q3-T-019,6509.34723082,relay,H161,-5.28573870602,5.81556566104,True
Q3-T-019,6519.34723082,relay,H161,-5.28736984605,5.82094066438,True
Q3-T-019,6529.34723082,relay,H161,-5.28914813877,5.8255618733,True
Q3-T-019,6539.34723082,relay,H161,-5.29107340326,5.82942687265,True
Q3-T-019,6542.06010943,relay,H161,-5.29162043631,5.8303437794,True
Q3-T-019,6549.34723082,relay,H161,-5.16036110092,6.08661288648,True
Q3-T-019,6559.34723082,relay,H161,-4.97695023112,6.44590708144,True
Q3-T-019,6569.34723082,relay,H161,-4.78959078621,6.81369418418,True
Q3-T-019,6579.34723082,relay,H161,-4.5981160433,7.18943156701,True
Q3-T-019,6589.34723082,relay,H161,-4.40234827274,7.57227219544,True
Q3-T-019,6599.34723082,relay,H161,-4.20207813216,7.96095237444,True
Q3-T-019,6609.34723082,relay,H161,-3.99710810399,8.35371814885,True
Q3-T-019,6619.34723082,relay,H161,-3.78719943538,8.74813920099,True
Q3-T-019,6629.34723082,relay,H161,-3.57211661469,9.14101150976,True
Q3-T-019,6639.34723082,relay,H161,-3.35160662589,9.52818574444,True
Q3-T-019,6649.34723082,relay,H161,-3.12537498407,9.90436898841,True
Q3-T-019,6659.34723082,relay,H161,-2.89312020726,10.2631787021,True
Q3-T-019,6669.34723082,relay,H161,-2.65452750069,10.5968465215,True
Q3-T-019,6679.34723082,relay,H161,-2.40923680119,10.8967565792,True
Q3-T-019,6689.34723082,relay,H161,-2.15687198974,11.1536372194,True
Q3-T-019,6699.34723082,relay,H161,-1.89699857785,11.3581428893,True
Q3-T-019,6709.34723082,relay,H161,-1.62916851588,11.5019360084,True
Q3-T-019,6719.34723082,relay,H161,-1.35289223367,11.5786063512,True
Q3-T-019,6729.34723082,relay,H161,-1.06760531312,11.5844219301,True
Q3-T-019,6739.34723082,relay,H161,-0.772725366451,11.5191897486,True
Q3-T-019,6749.34723082,relay,H161,-0.467570921612,11.3859384201,True
Q3-T-019,6759.34723082,relay,H161,-0.151418671541,11.1907676894,True
Q3-T-019,6769.34723082,direct,,10.1765336408,,True
Q3-T-019,6779.34723082,direct,,10.5172126185,,True
Q3-T-019,6789.34723082,direct,,10.8716200639,,True
Q3-T-019,6799.34723082,direct,,11.2408799115,,True
Q3-T-019,6809.34723082,direct,,11.6262966841,,True
Q3-T-019,6819.34723082,direct,,12.0292958126,,True
Q3-T-019,6829.34723082,direct,,12.451554026,,True
Q3-T-019,6839.34723082,direct,,12.8949473476,,True
Q3-T-019,6849.34723082,direct,,13.3616336474,,True
Q3-T-019,6859.34723082,direct,,13.8541590191,,True
Q3-T-019,6869.34723082,direct,,14.3754231175,,True
Q3-T-019,6879.34723082,direct,,14.9288989888,,True
Q3-T-019,6889.34723082,direct,,15.5186347935,,True
Q3-T-019,6899.34723082,direct,,16.1494485879,,True
Q3-T-019,6909.34723082,direct,,16.827185743,,True
Q3-T-019,6919.34723082,direct,,17.5588394045,,True
Q3-T-019,6929.34723082,direct,,18.3529049082,,True
Q3-T-019,6939.34723082,direct,,19.2198196613,,True
Q3-T-019,6949.34723082,direct,,20.1721399212,,True
Q3-T-019,6959.34723082,direct,,21.2249659386,,True
Q3-T-019,6969.34723082,direct,,22.3952435896,,True
Q3-T-019,6979.34723082,direct,,23.6991143373,,True
Q3-T-019,6989.34723082,direct,,25.1426763609,,True
Q3-T-019,6999.34723082,direct,,26.693795706,,True
Q3-T-019,7009.34723082,direct,,28.211869335,,True
Q3-T-019,7019.34723082,direct,,29.3354486202,,True
Q3-T-019,7026.31524063,direct,,29.6036705557,,True
Q3-T-019,7029.34723082,direct,,29.7641368276,,True
Q3-T-019,7039.34723082,direct,,30.3154289773,,True
Q3-T-019,7049.34723082,direct,,30.9040972087,,True
Q3-T-019,7059.34723082,direct,,31.5355804912,,True
Q3-T-019,7069.34723082,direct,,32.2165988281,,True
Q3-T-019,7079.34723082,direct,,32.9555900892,,True
Q3-T-019,7089.34723082,direct,,33.7633505409,,True
Q3-T-019,7099.34723082,direct,,34.6540048903,,True
Q3-T-019,7109.34723082,direct,,35.6465328383,,True
Q3-T-019,7119.34723082,direct,,36.7672855082,,True
Q3-T-019,7129.34723082,direct,,38.0543783812,,True
Q3-T-019,7139.34723082,direct,,39.5659391618,,True
Q3-T-019,7149.34723082,direct,,41.3971520104,,True
Q3-T-019,7159.34723082,direct,,43.7204917458,,True
Q3-T-019,7169.34723082,direct,,46.9017321022,,True
Q3-T-019,7179.34723082,direct,,51.9740509894,,True
Q3-T-019,7189.34723082,direct,,65.6608232511,,True
Q3-T-019,7199.34723082,direct,,56.6117358281,,True
Q3-T-019,7199.95689591,direct,,55.9251752525,,True
Q3-T-020,8332.89290187,direct,,55.9251752525,,True
Q3-T-020,8342.89290187,direct,,67.966375079,,True
Q3-T-020,8352.89290187,direct,,52.4033500714,,True
Q3-T-020,8362.89290187,direct,,47.1385213759,,True
Q3-T-020,8372.89290187,direct,,43.8839754259,,True
Q3-T-020,8382.89290187,direct,,41.5219891844,,True
Q3-T-020,8391.03554591,direct,,39.9825954966,,True
Q3-T-020,8392.89290187,direct,,39.7732152887,,True
Q3-T-020,8402.89290187,direct,,35.1928183423,,True
Q3-T-020,8412.89290187,direct,,31.0393721216,,True
Q3-T-020,8422.89290187,direct,,28.0707192828,,True
Q3-T-020,8432.89290187,direct,,25.8187126526,,True
Q3-T-020,8442.89290187,direct,,24.0163801093,,True
Q3-T-020,8452.89290187,direct,,22.5176143466,,True
Q3-T-020,8462.89290187,direct,,21.2361609958,,True
Q3-T-020,8472.89290187,direct,,20.117763433,,True
Q3-T-020,8482.89290187,direct,,19.1258533765,,True
Q3-T-020,8492.89290187,direct,,18.2349589837,,True
Q3-T-020,8502.89290187,direct,,17.4265109895,,True
Q3-T-020,8512.89290187,direct,,16.68652699,,True
Q3-T-020,8522.89290187,direct,,6.0044518184,,True
Q3-T-020,8532.89290187,direct,,5.37185376016,,True
Q3-T-020,8542.89290187,direct,,4.7820960412,,True
Q3-T-020,8552.89290187,direct,,4.22975648331,,True
Q3-T-020,8562.89290187,direct,,3.71032262454,,True
Q3-T-020,8572.89290187,direct,,3.22017017626,,True
Q3-T-020,8582.89290187,direct,,2.75613880623,,True
Q3-T-020,8592.89290187,direct,,2.31561711283,,True
Q3-T-020,8594.63711978,direct,,2.24100856332,,True
Q3-T-020,8602.89290187,direct,,2.24280639922,,True
Q3-T-020,8612.89290187,direct,,2.24464554457,,True
Q3-T-020,8622.89290187,direct,,2.24611314022,,True
Q3-T-020,8632.89290187,direct,,2.24720880915,,True
Q3-T-020,8639.16542483,direct,,2.24770629523,,True
Q3-T-020,8642.89290187,direct,,2.24770629523,,True
Q3-T-020,8652.89290187,direct,,2.24770629523,,True
Q3-T-020,8662.89290187,direct,,2.24770629523,,True
Q3-T-020,8672.89290187,direct,,2.24770629523,,True
Q3-T-020,8682.89290187,direct,,2.24770629523,,True
Q3-T-020,8692.89290187,direct,,2.24770629523,,True
Q3-T-020,8702.89290187,direct,,2.24770629523,,True
Q3-T-020,8712.89290187,direct,,2.24770629523,,True
Q3-T-020,8722.89290187,direct,,2.24770629523,,True
Q3-T-020,8732.89290187,direct,,2.24770629523,,True
Q3-T-020,8742.89290187,direct,,2.24770629523,,True
Q3-T-020,8752.89290187,direct,,2.24770629523,,True
Q3-T-020,8762.89290187,direct,,2.24770629523,,True
Q3-T-020,8772.89290187,direct,,2.24770629523,,True
Q3-T-020,8782.89290187,direct,,2.24770629523,,True
Q3-T-020,8792.89290187,direct,,2.24770629523,,True
Q3-T-020,8802.89290187,direct,,2.24770629523,,True
Q3-T-020,8812.89290187,direct,,2.24770629523,,True
Q3-T-020,8822.89290187,direct,,2.24770629523,,True
Q3-T-020,8832.89290187,direct,,2.24770629523,,True
Q3-T-020,8842.89290187,direct,,2.24770629523,,True
Q3-T-020,8852.89290187,direct,,2.24770629523,,True
Q3-T-020,8862.89290187,direct,,2.24770629523,,True
Q3-T-020,8872.89290187,direct,,2.24770629523,,True
Q3-T-020,8882.89290187,direct,,2.24770629523,,True
Q3-T-020,8892.89290187,direct,,2.24770629523,,True
Q3-T-020,8902.89290187,direct,,2.24770629523,,True
Q3-T-020,8912.89290187,direct,,2.24770629523,,True
Q3-T-020,8922.89290187,direct,,2.24770629523,,True
Q3-T-020,8932.89290187,direct,,2.24770629523,,True
Q3-T-020,8942.89290187,direct,,2.24770629523,,True
Q3-T-020,8952.89290187,direct,,2.24770629523,,True
Q3-T-020,8962.89290187,direct,,2.24770629523,,True
Q3-T-020,8972.89290187,direct,,2.24770629523,,True
Q3-T-020,8982.89290187,direct,,2.24770629523,,True
Q3-T-020,8992.89290187,direct,,2.24770629523,,True
Q3-T-020,9002.89290187,direct,,2.24770629523,,True
Q3-T-020,9012.89290187,direct,,2.24770629523,,True
Q3-T-020,9022.89290187,direct,,2.24770629523,,True
Q3-T-020,9032.89290187,direct,,2.24770629523,,True
Q3-T-020,9035.16542483,direct,,2.24770629523,,True
Q3-T-020,9042.89290187,direct,,2.24687958516,,True
Q3-T-020,9052.89290187,direct,,2.24529447249,,True
Q3-T-020,9062.89290187,direct,,2.24312855996,,True
Q3-T-020,9070.78806888,direct,,2.24100856332,,True
Q3-T-020,9072.89290187,direct,,2.33112399997,,True
Q3-T-020,9082.89290187,direct,,2.77245169986,,True
Q3-T-020,9092.89290187,direct,,3.23737730149,,True
Q3-T-020,9102.89290187,direct,,3.72852742439,,True
Q3-T-020,9112.89290187,direct,,4.2490666504,,True
Q3-T-020,9122.89290187,direct,,4.80268763493,,True
Q3-T-020,9132.89290187,direct,,5.39388900544,,True
Q3-T-020,9142.89290187,direct,,6.02814757646,,True
Q3-T-020,9152.89290187,direct,,16.7121525612,,True
Q3-T-020,9162.89290187,direct,,17.4543853247,,True
Q3-T-020,9172.89290187,direct,,18.265563071,,True
Q3-T-020,9182.89290187,direct,,19.1597433533,,True
Q3-T-020,9192.89290187,direct,,20.1557214777,,True
Q3-T-020,9202.89290187,direct,,21.2792813301,,True
Q3-T-020,9212.89290187,direct,,22.5674534495,,True
Q3-T-020,9222.89290187,direct,,24.0754569758,,True
Q3-T-020,9232.89290187,direct,,25.8909744721,,True
Q3-T-020,9242.89290187,direct,,28.163180966,,True
Q3-T-020,9252.89290187,direct,,31.165190919,,True
Q3-T-020,9262.89290187,direct,,35.3700883908,,True
Q3-T-020,9272.89290187,direct,,39.8454929505,,True
Q3-T-020,9274.38964275,direct,,39.9825954966,,True
Q3-T-020,9282.89290187,direct,,41.2491968527,,True
Q3-T-020,9292.89290187,direct,,43.0216440889,,True
Q3-T-020,9302.89290187,direct,,45.2510047877,,True
Q3-T-020,9312.89290187,direct,,48.2578455974,,True
Q3-T-020,9322.89290187,direct,,52.8947139012,,True
Q3-T-020,9332.89290187,direct,,63.5120456561,,True
Q3-T-020,9342.89290187,direct,,60.6192566585,,True
Q3-T-020,9347.0679478,direct,,55.9251752525,,True
Q3-T-021,8985.43713793,direct,,55.9251752525,,True
Q3-T-021,8995.43713793,direct,,67.966375079,,True
Q3-T-021,9005.43713793,direct,,52.4033500714,,True
Q3-T-021,9015.43713793,direct,,47.1385213759,,True
Q3-T-021,9025.43713793,direct,,43.8839754259,,True
Q3-T-021,9035.43713793,direct,,41.5219891844,,True
Q3-T-021,9045.43713793,direct,,39.6669081196,,True
Q3-T-021,9055.43713793,direct,,38.1391412024,,True
Q3-T-021,9065.43713793,direct,,36.8403250637,,True
Q3-T-021,9075.43713793,direct,,35.7106979447,,True
Q3-T-021,9080.79627369,direct,,35.1607224851,,True
Q3-T-021,9085.43713793,direct,,34.7404600036,,True
Q3-T-021,9095.43713793,direct,,32.1262838798,,True
Q3-T-021,9105.43713793,direct,,29.2902605072,,True
Q3-T-021,9115.43713793,direct,,26.9257150442,,True
Q3-T-021,9125.43713793,direct,,24.9902230546,,True
Q3-T-021,9135.43713793,direct,,23.3756813139,,True
Q3-T-021,9145.43713793,direct,,21.9988936401,,True
Q3-T-021,9155.43713793,direct,,20.8022646832,,True
Q3-T-021,9165.43713793,direct,,19.7456845716,,True
Q3-T-021,9175.43713793,direct,,18.8007854388,,True
Q3-T-021,9185.43713793,direct,,17.9466603636,,True
Q3-T-021,9195.43713793,direct,,7.16764396695,,True
Q3-T-021,9205.43713793,direct,,16.4518704315,,True
Q3-T-021,9215.43713793,direct,,5.78992340216,,True
Q3-T-021,9225.43713793,direct,,5.17435759053,,True
Q3-T-021,9235.43713793,direct,,4.59911970125,,True
Q3-T-021,9245.43713793,direct,,4.05936044349,,True
Q3-T-021,9255.43713793,direct,,3.5509550985,,True
Q3-T-021,9265.43713793,direct,,3.07048425294,,True
Q3-T-021,9275.43713793,direct,,2.61502541359,,True
Q3-T-021,9285.43713793,direct,,2.18217195778,,True
Q3-T-021,9293.20953049,direct,,1.85996174426,,True
Q3-T-021,9295.43713793,direct,,1.86078285986,,True
Q3-T-021,9305.43713793,direct,,1.86425839155,,True
Q3-T-021,9315.43713793,direct,,1.86739547196,,True
Q3-T-021,9318.85845017,direct,,1.86839055086,,True
Q3-T-021,9325.43713793,direct,,1.86839055086,,True
Q3-T-021,9335.43713793,direct,,1.86839055086,,True
Q3-T-021,9345.43713793,direct,,1.86839055086,,True
Q3-T-021,9355.43713793,direct,,1.86839055086,,True
Q3-T-021,9365.43713793,direct,,1.86839055086,,True
Q3-T-021,9375.43713793,direct,,1.86839055086,,True
Q3-T-021,9385.43713793,direct,,1.86839055086,,True
Q3-T-021,9395.43713793,direct,,1.86839055086,,True
Q3-T-021,9405.43713793,direct,,1.86839055086,,True
Q3-T-021,9415.43713793,direct,,1.86839055086,,True
Q3-T-021,9425.43713793,direct,,1.86839055086,,True
Q3-T-021,9435.43713793,direct,,1.86839055086,,True
Q3-T-021,9445.43713793,direct,,1.86839055086,,True
Q3-T-021,9455.43713793,direct,,1.86839055086,,True
Q3-T-021,9465.43713793,direct,,1.86839055086,,True
Q3-T-021,9475.43713793,direct,,1.86839055086,,True
Q3-T-021,9485.43713793,direct,,1.86839055086,,True
Q3-T-021,9495.43713793,direct,,1.86839055086,,True
Q3-T-021,9505.43713793,direct,,1.86839055086,,True
Q3-T-021,9515.43713793,direct,,1.86839055086,,True
Q3-T-021,9525.43713793,direct,,1.86839055086,,True
Q3-T-021,9535.43713793,direct,,1.86839055086,,True
Q3-T-021,9545.43713793,direct,,1.86839055086,,True
Q3-T-021,9555.43713793,direct,,1.86839055086,,True
Q3-T-021,9565.43713793,direct,,1.86839055086,,True
Q3-T-021,9575.43713793,direct,,1.86839055086,,True
Q3-T-021,9585.43713793,direct,,1.86839055086,,True
Q3-T-021,9595.43713793,direct,,1.86839055086,,True
Q3-T-021,9605.43713793,direct,,1.86839055086,,True
Q3-T-021,9615.43713793,direct,,1.86839055086,,True
Q3-T-021,9625.43713793,direct,,1.86839055086,,True
Q3-T-021,9635.43713793,direct,,1.86839055086,,True
Q3-T-021,9642.85845017,direct,,1.86839055086,,True
Q3-T-021,9645.43713793,direct,,1.86745327573,,True
Q3-T-021,9655.43713793,direct,,1.86348726865,,True
Q3-T-021,9665.43713793,direct,,1.85899271948,,True
Q3-T-021,9675.43713793,direct,,1.85397127137,,True
Q3-T-021,9685.43713793,direct,,1.84842475539,,True
Q3-T-021,9695.43713793,direct,,1.84235518835,,True
Q3-T-021,9705.43713793,direct,,1.83576477035,,True
Q3-T-021,9715.43713793,direct,,1.82865588217,,True
Q3-T-021,9725.43713793,direct,,1.82103108244,,True
Q3-T-021,9735.43713793,direct,,11.8128931046,,True
Q3-T-021,9745.43713793,direct,,11.8042448538,,True
Q3-T-021,9753.08298141,direct,,11.79729193,,True
Q3-T-021,9755.43713793,direct,,11.7724480355,,True
Q3-T-021,9765.43713793,direct,,11.6572209935,,True
Q3-T-021,9775.43713793,direct,,11.527186793,,True
Q3-T-021,9785.43713793,direct,,11.3837290982,,True
Q3-T-021,9795.43713793,direct,,11.2282604923,,True
Q3-T-021,9805.43713793,direct,,11.0621908888,,True
Q3-T-021,9815.43713793,direct,,10.8868968316,,True
Q3-T-021,9825.43713793,direct,,10.7036976956,,True
Q3-T-021,9835.43713793,direct,,10.5138379885,,True
Q3-T-021,9845.43713793,direct,,10.3184539228,,True
Q3-T-021,9855.43713793,direct,,10.1186525203,,True
Q3-T-021,9865.43713793,direct,,9.91537821377,,True
Q3-T-021,9875.43713793,relay,H161,-0.290499211524,9.77330969476,True
Q3-T-021,9885.43713793,relay,H161,-0.498203944141,10.3235311733,True
Q3-T-021,9895.43713793,relay,H161,-0.707049607687,10.8922387334,True
Q3-T-021,9905.43713793,relay,H161,-0.916433547559,11.4764028649,True
Q3-T-021,9915.43713793,direct,,8.87416957059,,True
Q3-T-021,9920.24657448,direct,,8.77359014636,,True
Q3-T-021,9925.43713793,direct,,8.77549050885,,True
Q3-T-021,9935.43713793,direct,,8.77902716771,,True
Q3-T-021,9945.43713793,relay,H161,-1.21760099565,12.3337711568,True
Q3-T-021,9955.43713793,relay,H161,-1.21439436762,12.321604873,True
Q3-T-021,9965.43713793,relay,H161,-1.21135331628,12.30796885,True
Q3-T-021,9975.43713793,relay,H161,-1.20847819131,12.2928769984,True
Q3-T-021,9985.43713793,relay,H161,-1.20576932384,12.2763445953,True
Q3-T-021,9995.43713793,relay,H161,-1.2032270263,12.2583882337,True
Q3-T-021,10005.4371379,relay,H161,-1.20085159236,12.2390257693,True
Q3-T-021,10015.4371379,relay,H161,-1.19864329673,12.218276263,True
Q3-T-021,10025.4371379,relay,H161,-1.19660239515,12.1961599206,True
Q3-T-021,10035.4371379,relay,H161,-1.19472912422,12.172698031,True
Q3-T-021,10041.1772385,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10045.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10055.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10065.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10075.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10085.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10095.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10105.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10115.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10125.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10135.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10145.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10155.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10165.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10175.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10185.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10195.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10205.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10215.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10225.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10235.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10245.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10255.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10265.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10275.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10285.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10295.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10305.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10315.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10325.4371379,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10329.1772385,relay,H161,-1.19372967689,12.1586316776,True
Q3-T-021,10335.4371379,relay,H161,-1.19510585835,12.1776997767,True
Q3-T-021,10345.4371379,relay,H161,-1.19751735288,12.2064686075,True
Q3-T-021,10355.4371379,relay,H161,-1.2001906031,12.2331196425,True
Q3-T-021,10365.4371379,relay,H161,-1.20312512511,12.2576125296,True
Q3-T-021,10375.4371379,relay,H161,-1.20632038848,12.2799096683,True
Q3-T-021,10385.4371379,relay,H161,-1.20977581664,12.2999763941,True
Q3-T-021,10394.5665085,relay,H161,-1.21315652908,12.3163193394,True
Q3-T-021,10395.4371379,relay,H161,-1.1882797243,12.3144655438,True
Q3-T-021,10405.4371379,relay,H161,-0.897208254972,12.2480328489,True
Q3-T-021,10415.4371379,relay,H161,-0.596105672651,12.1011548254,True
Q3-T-021,10425.4371379,relay,H161,-0.284283452432,11.8817831606,True
Q3-T-021,10435.4371379,relay,H161,0.0390660286137,11.6004538375,True
Q3-T-021,10445.4371379,direct,,10.3748156168,,True
Q3-T-021,10455.4371379,direct,,10.7239155512,,True
Q3-T-021,10465.4371379,direct,,11.0874943858,,True
Q3-T-021,10475.4371379,direct,,11.4667635159,,True
Q3-T-021,10485.4371379,direct,,11.8631482459,,True
Q3-T-021,10495.4371379,direct,,12.2782138649,,True
Q3-T-021,10505.4371379,direct,,12.7138103154,,True
Q3-T-021,10515.4371379,direct,,13.1720041681,,True
Q3-T-021,10525.4371379,direct,,13.6552543398,,True
Q3-T-021,10535.4371379,direct,,14.1663586549,,True
Q3-T-021,10545.4371379,direct,,14.708658355,,True
Q3-T-021,10555.4371379,direct,,15.2861113153,,True
Q3-T-021,10565.4371379,direct,,15.9033812266,,True
Q3-T-021,10575.4371379,direct,,16.5661790194,,True
Q3-T-021,10585.4371379,direct,,17.2813578219,,True
Q3-T-021,10595.4371379,direct,,18.0574430815,,True
Q3-T-021,10605.4371379,direct,,18.9048932329,,True
Q3-T-021,10615.4371379,direct,,19.8368949103,,True
Q3-T-021,10625.4371379,direct,,20.8698134949,,True
Q3-T-021,10635.4371379,direct,,22.0240129481,,True
Q3-T-021,10645.4371379,direct,,23.3235981508,,True
Q3-T-021,10655.4371379,direct,,24.7928379114,,True
Q3-T-021,10665.4371379,direct,,26.4416432871,,True
Q3-T-021,10675.4371379,direct,,28.213782952,,True
Q3-T-021,10685.4371379,direct,,29.8463923505,,True
Q3-T-021,10695.4371379,direct,,30.7019831319,,True
Q3-T-021,10696.8810002,direct,,30.7173070509,,True
Q3-T-021,10705.4371379,direct,,31.1351815719,,True
Q3-T-021,10715.4371379,direct,,31.6505711754,,True
Q3-T-021,10725.4371379,direct,,32.1984819874,,True
Q3-T-021,10735.4371379,direct,,32.7832962725,,True
Q3-T-021,10745.4371379,direct,,33.4103464699,,True
Q3-T-021,10755.4371379,direct,,34.0862114349,,True
Q3-T-021,10765.4371379,direct,,34.8191379655,,True
Q3-T-021,10775.4371379,direct,,35.6196571189,,True
Q3-T-021,10785.4371379,direct,,36.5015144354,,True
Q3-T-021,10795.4371379,direct,,37.4831279163,,True
Q3-T-021,10805.4371379,direct,,38.5899795826,,True
Q3-T-021,10815.4371379,direct,,39.8587647809,,True
Q3-T-021,10825.4371379,direct,,41.345121067,,True
Q3-T-021,10835.4371379,direct,,43.1394307343,,True
Q3-T-021,10845.4371379,direct,,45.4035614164,,True
Q3-T-021,10855.4371379,direct,,48.4742992373,,True
Q3-T-021,10865.4371379,direct,,53.2671798536,,True
Q3-T-021,10875.4371379,direct,,64.8475147196,,True
Q3-T-021,10885.4371379,direct,,59.7744746911,,True
Q3-T-021,10889.0175877,direct,,55.9251752525,,True
Q3-T-022,10309.7217738,direct,,55.9251752525,,True
Q3-T-022,10319.7217738,direct,,67.966375079,,True
Q3-T-022,10329.7217738,direct,,52.4033500714,,True
Q3-T-022,10339.7217738,direct,,47.1385213759,,True
Q3-T-022,10349.7217738,direct,,43.8839754259,,True
Q3-T-022,10359.7217738,direct,,41.5219891844,,True
Q3-T-022,10367.8644179,direct,,39.9825954966,,True
Q3-T-022,10369.7217738,direct,,39.7732152887,,True
Q3-T-022,10379.7217738,direct,,35.1928183423,,True
Q3-T-022,10389.7217738,direct,,31.0393721216,,True
Q3-T-022,10399.7217738,direct,,28.0707192828,,True
Q3-T-022,10409.7217738,direct,,25.8187126526,,True
Q3-T-022,10419.7217738,direct,,24.0163801093,,True
Q3-T-022,10429.7217738,direct,,22.5176143466,,True
Q3-T-022,10439.7217738,direct,,21.2361609958,,True
Q3-T-022,10449.7217738,direct,,20.117763433,,True
Q3-T-022,10459.7217738,direct,,19.1258533765,,True
Q3-T-022,10469.7217738,direct,,18.2349589837,,True
Q3-T-022,10479.7217738,direct,,17.4265109895,,True
Q3-T-022,10489.7217738,direct,,16.68652699,,True
Q3-T-022,10499.7217738,direct,,6.0044518184,,True
Q3-T-022,10509.7217738,direct,,5.37185376016,,True
Q3-T-022,10519.7217738,direct,,4.7820960412,,True
Q3-T-022,10529.7217738,direct,,4.22975648331,,True
Q3-T-022,10539.7217738,direct,,3.71032262454,,True
Q3-T-022,10549.7217738,direct,,3.22017017626,,True
Q3-T-022,10559.7217738,direct,,2.75613880623,,True
Q3-T-022,10569.7217738,direct,,2.31561711283,,True
Q3-T-022,10571.4659917,direct,,2.24100856332,,True
Q3-T-022,10579.7217738,direct,,2.24280639922,,True
Q3-T-022,10589.7217738,direct,,2.24464554457,,True
Q3-T-022,10599.7217738,direct,,2.24611314022,,True
Q3-T-022,10609.7217738,direct,,2.24720880915,,True
Q3-T-022,10615.9942968,direct,,2.24770629523,,True
Q3-T-022,10619.7217738,direct,,2.24770629523,,True
Q3-T-022,10629.7217738,direct,,2.24770629523,,True
Q3-T-022,10639.7217738,direct,,2.24770629523,,True
Q3-T-022,10649.7217738,direct,,2.24770629523,,True
Q3-T-022,10659.7217738,direct,,2.24770629523,,True
Q3-T-022,10669.7217738,direct,,2.24770629523,,True
Q3-T-022,10679.7217738,direct,,2.24770629523,,True
Q3-T-022,10689.7217738,direct,,2.24770629523,,True
Q3-T-022,10699.7217738,direct,,2.24770629523,,True
Q3-T-022,10709.7217738,direct,,2.24770629523,,True
Q3-T-022,10719.7217738,direct,,2.24770629523,,True
Q3-T-022,10729.7217738,direct,,2.24770629523,,True
Q3-T-022,10739.7217738,direct,,2.24770629523,,True
Q3-T-022,10749.7217738,direct,,2.24770629523,,True
